"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US06025011400","Census Tract 114, Imperial County, California","40701","15818",
"1400000US06025011500","Census Tract 115, Imperial County, California","35340","8235",
"1400000US06025011600","Census Tract 116, Imperial County, California","35854","12777",
"1400000US06025011700","Census Tract 117, Imperial County, California","67500","19146",
"1400000US06025011801","Census Tract 118.01, Imperial County, California","112267","6822",
"1400000US06025011802","Census Tract 118.02, Imperial County, California","55933","12174",
"1400000US06025011803","Census Tract 118.03, Imperial County, California","88851","7147",
"1400000US06025011901","Census Tract 119.01, Imperial County, California","69688","16901",
"1400000US06025011902","Census Tract 119.02, Imperial County, California","44199","24086",
"1400000US06025011903","Census Tract 119.03, Imperial County, California","72639","30654",
"1400000US06025012001","Census Tract 120.01, Imperial County, California","31363","2880",
"1400000US06025012003","Census Tract 120.03, Imperial County, California","65713","11713",
"1400000US06025012004","Census Tract 120.04, Imperial County, California","48977","10306",
"1400000US06025012101","Census Tract 121.01, Imperial County, California","28083","18858",
"1400000US06025012102","Census Tract 121.02, Imperial County, California","25469","9861",
"1400000US06025012201","Census Tract 122.01, Imperial County, California","47257","22989",
"1400000US06025012202","Census Tract 122.02, Imperial County, California","37283","18849",
"1400000US06025012301","Census Tract 123.01, Imperial County, California","41098","9571",
"1400000US06025012302","Census Tract 123.02, Imperial County, California","28649","3391",
"1400000US06025012400","Census Tract 124, Imperial County, California","27188","12241",
"1400000US06025940000","Census Tract 9400, Imperial County, California","29444","12575",
"1400000US06027000100","Census Tract 1, Inyo County, California","56607","9312",
"1400000US06027000200","Census Tract 2, Inyo County, California","81750","14116",
"1400000US06027000300","Census Tract 3, Inyo County, California","100313","21445",
"1400000US06027000400","Census Tract 4, Inyo County, California","60556","10829",
"1400000US06027000500","Census Tract 5, Inyo County, California","55426","4430",
"1400000US06027000800","Census Tract 8, Inyo County, California","45223","16095",
"1400000US06029000102","Census Tract 1.02, Kern County, California","41650","11916",
"1400000US06029000103","Census Tract 1.03, Kern County, California","44576","22996",
"1400000US06029000104","Census Tract 1.04, Kern County, California","49167","16134",
"1400000US06029000105","Census Tract 1.05, Kern County, California","49214","10919",
"1400000US06029000106","Census Tract 1.06, Kern County, California","54401","12236",
"1400000US06029000201","Census Tract 2.01, Kern County, California","26339","9494",
"1400000US06029000202","Census Tract 2.02, Kern County, California","37804","10592",
"1400000US06029000300","Census Tract 3, Kern County, California","40476","5197",
"1400000US06029000400","Census Tract 4, Kern County, California","17702","3065",
"1400000US06029000504","Census Tract 5.04, Kern County, California","41346","15138",
"1400000US06029000505","Census Tract 5.05, Kern County, California","76890","5220",
"1400000US06029000506","Census Tract 5.06, Kern County, California","69500","17060",
"1400000US06029000507","Census Tract 5.07, Kern County, California","72043","11466",
"1400000US06029000508","Census Tract 5.08, Kern County, California","94583","33424",
"1400000US06029000509","Census Tract 5.09, Kern County, California","161250","35825",
"1400000US06029000510","Census Tract 5.10, Kern County, California","120156","22580",
"1400000US06029000601","Census Tract 6.01, Kern County, California","19129","7351",
"1400000US06029000602","Census Tract 6.02, Kern County, California","26250","12833",
"1400000US06029000603","Census Tract 6.03, Kern County, California","22869","6531",
"1400000US06029000701","Census Tract 7.01, Kern County, California","54457","4687",
"1400000US06029000702","Census Tract 7.02, Kern County, California","51862","19158",
"1400000US06029000800","Census Tract 8, Kern County, California","57069","11984",
"1400000US06029000902","Census Tract 9.02, Kern County, California","43229","7274",
"1400000US06029000903","Census Tract 9.03, Kern County, California","71293","8908",
"1400000US06029000904","Census Tract 9.04, Kern County, California","51359","3611",
"1400000US06029000905","Census Tract 9.05, Kern County, California","71023","25593",
"1400000US06029000906","Census Tract 9.06, Kern County, California","49538","10644",
"1400000US06029000907","Census Tract 9.07, Kern County, California","44194","13568",
"1400000US06029000908","Census Tract 9.08, Kern County, California","96875","29949",
"1400000US06029000909","Census Tract 9.09, Kern County, California","102500","16318",
"1400000US06029000911","Census Tract 9.11, Kern County, California","46333","7301",
"1400000US06029000912","Census Tract 9.12, Kern County, California","36004","15956",
"1400000US06029000913","Census Tract 9.13, Kern County, California","106434","13657",
"1400000US06029000914","Census Tract 9.14, Kern County, California","81314","9083",
"1400000US06029001001","Census Tract 10.01, Kern County, California","91250","18760",
"1400000US06029001002","Census Tract 10.02, Kern County, California","50234","27090",
"1400000US06029001003","Census Tract 10.03, Kern County, California","52992","7174",
"1400000US06029001101","Census Tract 11.01, Kern County, California","25592","3204",
"1400000US06029001104","Census Tract 11.04, Kern County, California","33631","7648",
"1400000US06029001105","Census Tract 11.05, Kern County, California","50385","20787",
"1400000US06029001106","Census Tract 11.06, Kern County, California","35714","18433",
"1400000US06029001107","Census Tract 11.07, Kern County, California","43458","20634",
"1400000US06029001201","Census Tract 12.01, Kern County, California","40855","10359",
"1400000US06029001202","Census Tract 12.02, Kern County, California","22931","6268",
"1400000US06029001301","Census Tract 13.01, Kern County, California","28513","3364",
"1400000US06029001302","Census Tract 13.02, Kern County, California","20114","8320",
"1400000US06029001401","Census Tract 14.01, Kern County, California","27597","5520",
"1400000US06029001402","Census Tract 14.02, Kern County, California","25833","7646",
"1400000US06029001500","Census Tract 15, Kern County, California","27434","5172",
"1400000US06029001600","Census Tract 16, Kern County, California","17318","6145",
"1400000US06029001700","Census Tract 17, Kern County, California","63023","11693",
"1400000US06029001801","Census Tract 18.01, Kern County, California","53662","7347",
"1400000US06029001803","Census Tract 18.03, Kern County, California","61603","19807",
"1400000US06029001804","Census Tract 18.04, Kern County, California","60466","19311",
"1400000US06029001901","Census Tract 19.01, Kern County, California","49943","9547",
"1400000US06029001902","Census Tract 19.02, Kern County, California","47917","7115",
"1400000US06029002001","Census Tract 20.01, Kern County, California","16058","8438",
"1400000US06029002002","Census Tract 20.02, Kern County, California","25616","8101",
"1400000US06029002100","Census Tract 21, Kern County, California","35368","14078",
"1400000US06029002201","Census Tract 22.01, Kern County, California","32192","9136",
"1400000US06029002202","Census Tract 22.02, Kern County, California","29667","8596",
"1400000US06029002302","Census Tract 23.02, Kern County, California","43512","11864",
"1400000US06029002303","Census Tract 23.03, Kern County, California","46174","20735",
"1400000US06029002304","Census Tract 23.04, Kern County, California","45101","14695",
"1400000US06029002305","Census Tract 23.05, Kern County, California","34041","12550",
"1400000US06029002401","Census Tract 24.01, Kern County, California","63844","26974",
"1400000US06029002402","Census Tract 24.02, Kern County, California","61144","13039",
"1400000US06029002403","Census Tract 24.03, Kern County, California","22944","3900",
"1400000US06029002501","Census Tract 25.01, Kern County, California","29769","11137",
"1400000US06029002502","Census Tract 25.02, Kern County, California","36175","17866",
"1400000US06029002503","Census Tract 25.03, Kern County, California","38250","31016",
"1400000US06029002600","Census Tract 26, Kern County, California","34512","5929",
"1400000US06029002701","Census Tract 27.01, Kern County, California","36998","11380",
"1400000US06029002702","Census Tract 27.02, Kern County, California","37717","8671",
"1400000US06029002804","Census Tract 28.04, Kern County, California","47861","15001",
"1400000US06029002806","Census Tract 28.06, Kern County, California","62129","9106",
"1400000US06029002807","Census Tract 28.07, Kern County, California","110489","22971",
"1400000US06029002811","Census Tract 28.11, Kern County, California","126652","15509",
"1400000US06029002813","Census Tract 28.13, Kern County, California","41431","11999",
"1400000US06029002814","Census Tract 28.14, Kern County, California","40671","8846",
"1400000US06029002815","Census Tract 28.15, Kern County, California","39250","8832",
"1400000US06029002816","Census Tract 28.16, Kern County, California","52073","8113",
"1400000US06029002817","Census Tract 28.17, Kern County, California","45560","9819",
"1400000US06029002818","Census Tract 28.18, Kern County, California","70444","22513",
"1400000US06029002819","Census Tract 28.19, Kern County, California","69943","9143",
"1400000US06029002820","Census Tract 28.20, Kern County, California","90000","14145",
"1400000US06029002821","Census Tract 28.21, Kern County, California","76612","12851",
"1400000US06029002822","Census Tract 28.22, Kern County, California","114449","20468",
"1400000US06029002823","Census Tract 28.23, Kern County, California","71984","26788",
